Feature_1,Feature_2,Correlation
spec_flux_std,dmfcc8_mean,0.040944719706435644
jitter_rap,f4_std_hz,0.04089828990114966
tsallis_sq_amp,f4_mean_hz,0.040641651405774776
dmfcc9_mean,f0_mean_hz,0.04053077238131967
spec_energy_low_mean,jitter_rap,0.04050911124832744
mfcc8_mean,dmfcc7_std,0.040502388655923385
dmfcc9_std,mfcc4_mean,0.04046683353525123
mfcc12_mean,mfcc5_std,0.04043337093662583
dmfcc4_mean,f0_cv,0.040383919245531474
dmfcc5_std,jitter_rap,0.04037284187133436
mfcc11_std,mfcc10_mean,0.040328047889919824
spec_flux_std,f3_mean_hz,0.04020499766400412
mfcc8_std,jitter_ppq5,0.04012827414904406
mfcc10_mean,mfcc4_std,0.04004058520535695
mfcc11_std,f3_mean_hz,0.03997770380332427
spec_centroid_mean_hz,mfcc10_std,0.03993682874016148
mfcc4_std,jitter_rap,0.03982664083825629
spec_energy_mid_mean,dmfcc6_mean,0.039782834884892135
spec_rolloff_mean_hz,mfcc9_std,0.03972736853158614
spec_energy_mid_mean,mfcc13_std,0.039623282183005
mfcc11_mean,mfcc2_std,0.039529863565873624
mfcc9_std,mfcc6_mean,0.03947092007366449
shannon_s1_amp,dmfcc4_std,0.039449089123004384
tsallis_sq_f0,f2_std_hz,0.03924965616050652
f3_std_hz,f0_cv,0.03917814253980815
dmfcc11_std,dmfcc4_mean,0.03913006256510422
hnr_mean_db,f1_mean_hz,0.03899337449036267
dmfcc1_mean,shimmer_apq11,0.03883026195373187
spec_rolloff_std_hz,f2_std_hz,0.0386605727926404
dmfcc12_std,jitter_local,0.038612163452063766
mfcc7_mean,shimmer_apq11,0.03856251833902117
mfcc12_std,mfcc5_mean,0.03848601857118704
dmfcc10_std,dmfcc10_mean,0.038135929500040834
tsallis_sq_f0,dmfcc8_mean,0.03807245918384283
mfcc6_mean,f0_cv,0.038069568313084404
spec_rolloff_mean_hz,dmfcc7_std,0.0379270968206418
dmfcc3_std,f0_min_hz,0.037849441767014116
spec_energy_high_mean,dmfcc10_mean,0.03782931095085438
dmfcc2_std,f4_mean_hz,0.037821678509102875
dmfcc4_mean,mfcc3_mean,0.03780551825296522
shannon_s1_amp,dmfcc12_mean,0.037495405438171925
mfcc12_mean,jitter_local,0.03747465870155737
mfcc10_mean,jitter_rap,0.03742741105252415
dmfcc10_std,dmfcc5_mean,0.03738897659073833
mfcc13_mean,dmfcc12_mean,0.03730967384865573
spec_energy_low_mean,dmfcc12_mean,0.037263413755002965
dmfcc1_mean,f4_mean_hz,0.03691565124825623
dmfcc12_mean,dmfcc6_std,0.036718888061376166
dmfcc3_mean,shimmer_apq11,0.03668835278197799
dmfcc9_std,mfcc6_mean,0.03667504716460599
dmfcc5_mean,f3_mean_hz,0.036492127729622854
mfcc7_std,f2_mean_hz,0.03620534869640983
dmfcc11_mean,f0_cv,0.036177162917502406
dmfcc12_mean,mfcc10_std,0.0361140148469667
tsallis_sq_amp,mfcc5_mean,0.036089880049015546
mfcc4_std,jitter_local,0.03604534889286813
dmfcc4_mean,dmfcc2_mean,0.03576970757417177
dmfcc10_std,f2_mean_hz,0.0355487411190882
dmfcc5_mean,f4_mean_hz,0.03548636944346725
mfcc13_mean,f0_std_hz,0.03548047467138333
spec_rolloff_mean_hz,dmfcc1_mean,0.03547002601996042
spec_centroid_mean_hz,mfcc3_std,0.03535676723973828
dmfcc13_mean,mfcc6_mean,0.035251397956904816
shannon_s1_amp,dmfcc3_mean,0.03515639352812342
spec_flux_mean,spec_centroid_mean_hz,0.03506674440392827
mfcc7_mean,mfcc5_std,0.035026448549477104
f4_mean_hz,f1_mean_hz,0.03502308598175155
dmfcc7_mean,f2_std_hz,0.0349636429197168
spec_energy_low_mean,mfcc9_std,0.03494627353218862
mfcc1_std,f0_min_hz,0.03490189524868495
shannon_s1_f0,spec_energy_low_mean,0.03490144355240587
mfcc12_mean,jitter_ppq5,0.034878480121935215
spec_energy_high_mean,spec_centroid_std_hz,0.03475116021542244
shimmer_local,f4_std_hz,0.034750473673032266
mfcc7_mean,dmfcc2_std,0.03469432716531382
dmfcc1_mean,f2_std_hz,0.03463920155535948
spec_centroid_mean_hz,mfcc4_std,0.03458287937578478
mfcc4_std,f4_mean_hz,0.03455384954030859
dmfcc10_std,dmfcc9_mean,0.03453883567099641
dmfcc6_std,jitter_rap,0.0345369213824109
dmfcc3_mean,dmfcc1_std,0.034525853833365344
dmfcc11_std,mfcc6_mean,0.03437754552042469
mfcc5_std,dmfcc3_mean,0.03424977301082848
dmfcc9_std,f0_min_hz,0.03414096238231253
mfcc11_std,dmfcc1_mean,0.03404140490636042
mfcc5_std,shimmer_apq3,0.03381278785548911
mfcc13_std,f3_std_hz,0.03379936116160219
tsallis_sq_amp,dmfcc8_std,0.03373090941943293
mfcc12_mean,dmfcc2_std,0.03364427579046762
dmfcc9_std,dmfcc7_mean,0.0335844713852345
dmfcc11_std,dmfcc9_mean,0.0335521420493783
dmfcc1_mean,hnr_mean_db,0.03351631432488337
dmfcc5_mean,shimmer_apq5,0.033459594652785044
dmfcc12_mean,dmfcc10_std,0.03341075174535702
spec_energy_high_mean,dmfcc11_std,0.03337083591664561
dmfcc8_std,mfcc7_mean,0.03335062022418847
mfcc13_std,dmfcc9_mean,0.033326588673416445
dmfcc13_mean,mfcc6_std,0.03331869222550427
dmfcc10_mean,dmfcc5_std,0.033111660072332884
spec_energy_high_mean,shimmer_apq5,0.03296574287816042
dmfcc1_mean,f4_std_hz,0.03290890969583344
dmfcc6_mean,mfcc4_mean,0.03278792948079385
spec_energy_high_mean,dmfcc12_std,0.032742270882238564
mfcc6_std,dmfcc4_mean,0.03265439295907444
shimmer_apq3,f0_max_hz,0.0326355141479089
mfcc12_std,dmfcc10_mean,0.03248191388743222
mfcc8_std,f4_mean_hz,0.03235630723191221
dmfcc11_std,mfcc5_mean,0.032277555138390125
mfcc6_std,dmfcc2_mean,0.032248329599443196
mfcc13_mean,dmfcc11_mean,0.0320951541064659
spec_rolloff_mean_hz,dmfcc4_mean,0.03198658914334672
spec_flux_mean,spec_rolloff_mean_hz,0.031916360677335116
mfcc7_std,mfcc7_mean,0.031914534346027056
dmfcc12_mean,shimmer_apq11,0.031870251162019324
spec_rolloff_mean_hz,mfcc13_std,0.031842829186821034
mfcc11_mean,mfcc5_std,0.031709168016622415
dmfcc12_mean,f2_std_hz,0.03168594358814509
mfcc4_std,f2_mean_hz,0.031428359926258496
mfcc8_mean,mfcc6_std,0.031409745775389644
mfcc8_mean,f3_mean_hz,0.03127845102682044
dmfcc6_mean,mfcc4_std,0.03123478976294828
mfcc9_mean,dmfcc1_mean,0.031210952904682187
tsallis_sq_amp,dmfcc3_mean,0.03117422478576918
mfcc9_mean,dmfcc3_mean,0.031156325760990047
dmfcc12_mean,dmfcc9_std,0.03115240910520701
dmfcc6_mean,f4_std_hz,0.031082598761884527
shannon_s1_amp,mfcc7_std,0.030969811308459896
dmfcc9_mean,f4_mean_hz,0.030914519052802313
dmfcc9_mean,jitter_rap,0.03088779399596072
mfcc7_mean,f2_mean_hz,0.030883601430757506
dmfcc11_std,jitter_local,0.030859622121546842
dmfcc10_mean,mfcc7_std,0.030812825868198068
mfcc5_mean,dmfcc3_std,0.030710176704059223
dmfcc10_std,f1_mean_hz,0.030707257553486942
mfcc7_mean,f0_cv,0.03063488638026361
mfcc6_mean,mfcc2_mean,0.030592120870997653
dmfcc9_mean,jitter_local,0.030578220393447365
mfcc3_std,jitter_local,0.030435766531478222
mfcc8_mean,hnr_mean_db,0.030355081642999947
spec_energy_high_mean,dmfcc6_std,0.0303530753163243
f1_mean_hz,f0_max_hz,0.030293499606363797
dmfcc12_mean,f1_std_hz,0.030225323675011496
mfcc4_mean,shimmer_apq11,0.02992020241344012
mfcc7_mean,dmfcc2_mean,0.029909257785880536
mfcc5_mean,mfcc2_std,0.029729077819300006
spec_centroid_mean_hz,dmfcc9_mean,0.029689287813632042
mfcc5_mean,dmfcc1_std,0.029587890880350128
dmfcc8_std,jitter_rap,0.029539812067659
spec_centroid_mean_hz,dmfcc12_mean,0.02953142659878344
tsallis_sq_f0,mfcc7_mean,0.029530722809575298
dmfcc7_mean,mfcc1_std,0.029528114161214657
mfcc12_mean,dmfcc9_mean,0.029508286587076667
dmfcc13_mean,f4_mean_hz,0.02946322659244467
spec_energy_mid_mean,dmfcc13_mean,0.029380873757587744
dmfcc3_mean,f0_min_hz,0.029370506670922898
dmfcc8_std,dmfcc3_mean,0.029263419903295326
spec_energy_low_mean,jitter_local,0.029175875751719284
mfcc13_std,dmfcc4_mean,0.029060624750266325
spec_flux_std,mfcc11_mean,0.02905760560429467
mfcc7_mean,f0_std_hz,0.02899697347198949
mfcc2_mean,f1_std_hz,0.028951156577745097
mfcc11_mean,mfcc5_mean,0.028902034929250257
spec_energy_low_mean,f0_cv,0.02883740480188557
spec_rolloff_mean_hz,mfcc4_std,0.028680128345179037
dmfcc7_mean,mfcc5_mean,0.02865532139682622
dmfcc9_std,mfcc7_mean,0.028515654148210452
tsallis_sq_amp,dmfcc4_std,0.02828637557661341
mfcc10_std,mfcc9_mean,0.027963778450945432
dmfcc12_mean,dmfcc3_std,0.02788814341154885
shannon_s1_f0,dmfcc4_mean,0.027847327275858508
mfcc11_mean,mfcc8_std,0.027844188236459684
dmfcc12_std,dmfcc10_mean,0.027756644920232606
spec_energy_mid_mean,f3_mean_hz,0.02775126261154736
dmfcc3_mean,mfcc1_mean,0.027670398264229876
shannon_s1_f0,mfcc7_mean,0.02758157041349965
dmfcc6_std,jitter_local,0.02756437175206624
mfcc6_mean,jitter_rap,0.027524053412789365
dmfcc5_std,jitter_local,0.02751702850437784
mfcc11_mean,mfcc7_std,0.02748718550399471
hnr_mean_db,f2_mean_hz,0.027395162839107538
dmfcc13_std,dmfcc7_mean,0.02736153818103569
dmfcc2_std,f2_mean_hz,0.027273341368421137
spec_energy_low_mean,dmfcc1_mean,0.02716239688705928
mfcc9_std,dmfcc5_mean,0.027126012871144984
spec_rolloff_mean_hz,mfcc2_std,0.027057188139292317
mfcc11_mean,dmfcc5_std,0.02689016244998846
dmfcc6_std,jitter_ppq5,0.02683137776581601
spec_centroid_std_hz,mfcc12_mean,0.026618575240068415
dmfcc9_mean,dmfcc8_mean,0.02659949584726167
mfcc10_mean,dmfcc4_mean,0.026577980754029656
dmfcc10_std,mfcc5_mean,0.02656948705453856
dmfcc3_mean,mfcc2_std,0.026542958926229848
mfcc10_mean,dmfcc8_mean,0.026517759496648925
dmfcc12_mean,mfcc3_mean,0.026448724791334317
spec_centroid_mean_hz,dmfcc13_std,0.026392170629442407
spec_energy_low_mean,dmfcc1_std,0.02637821139678137
f2_std_hz,f0_max_hz,0.02636950531530737
spec_flux_mean,dmfcc7_mean,0.026367292004772336
mfcc7_mean,dmfcc1_mean,0.026321655657484653
spec_centroid_std_hz,jitter_ppq5,0.026317226982290387
spec_energy_high_mean,dmfcc1_mean,0.026216951781702903
mfcc9_mean,dmfcc7_mean,0.025924986497010104
dmfcc12_mean,mfcc7_std,0.025920047207668183
spec_flux_mean,dmfcc3_mean,0.02578403907016486
dmfcc12_std,mfcc8_mean,0.025741952182844467
spec_centroid_mean_hz,dmfcc5_std,0.02566683869588916
dmfcc13_mean,dmfcc4_std,0.025654535736727196
dmfcc11_mean,dmfcc8_mean,0.025629675503439385
mfcc9_mean,dmfcc6_mean,0.025618431929647734
spec_centroid_mean_hz,f0_std_hz,0.02558959899882983
spec_energy_high_mean,mfcc5_mean,0.025496572288605805
mfcc8_mean,dmfcc4_std,0.025483647657550935
spec_flux_mean,f3_mean_hz,0.025477978062652215
spec_centroid_mean_hz,dmfcc1_std,0.025444486032019733
shannon_s1_amp,f0_min_hz,0.025360406575341072
dmfcc8_mean,mfcc5_mean,0.025352414511732264
spec_energy_low_mean,f3_std_hz,0.025338778600544534
dmfcc13_mean,mfcc7_mean,0.02531406321706923
tsallis_sq_amp,mfcc8_std,0.025300764861140784
tsallis_sq_f0,dmfcc4_mean,0.025295923485405117
tsallis_sq_amp,mfcc10_std,0.02522876388304743
spec_rolloff_std_hz,f4_std_hz,0.025185947008639645
mfcc3_std,dmfcc1_mean,0.0251140944066922
spec_energy_low_mean,mfcc7_mean,0.024939577899399212
mfcc7_mean,dmfcc3_std,0.024935187378135423
mfcc13_mean,f0_cv,0.02488751369239742
mfcc3_std,f0_min_hz,0.024746017767718606
dmfcc3_std,dmfcc1_mean,0.024714025267537184
mfcc11_std,dmfcc9_mean,0.024704351632245724
mfcc10_std,mfcc4_mean,0.024612017295029598
jitter_rap,f2_std_hz,0.02436237695302391
dmfcc9_mean,f4_std_hz,0.024321999541416534
spec_flux_std,f4_mean_hz,0.024310972369214066
mfcc4_mean,dmfcc1_mean,0.024223616560169324
dmfcc1_std,f0_min_hz,0.024181171312289935
mfcc3_std,f2_mean_hz,0.024026977238263206
mfcc11_mean,mfcc4_std,0.023967570765587295
mfcc7_mean,dmfcc5_std,0.02391534525213053
mfcc11_std,f2_mean_hz,0.023741310371882644
mfcc11_mean,mfcc10_mean,0.023720783657378307
dmfcc12_std,dmfcc5_mean,0.023690471738806524
mfcc9_std,mfcc4_mean,0.023676648384768025
dmfcc5_std,dmfcc4_mean,0.02366872561720427
dmfcc13_mean,mfcc1_std,0.02359033944860636
spec_energy_low_mean,mfcc11_std,0.023527403421105153
spec_centroid_mean_hz,dmfcc6_mean,0.023493426315845427
jitter_local,f2_std_hz,0.023434473859495906
dmfcc8_mean,shimmer_apq11,0.023206983607038906
spec_rolloff_mean_hz,dmfcc8_std,0.02305702215112366
dmfcc1_mean,mfcc1_std,0.022942302771371267
shannon_s1_f0,dmfcc5_mean,0.02281838763964933
mfcc4_mean,f0_min_hz,0.022791933550434445
spec_energy_high_mean,shimmer_local,0.02270151038207584
dmfcc6_mean,shimmer_apq11,0.022688209057823452
mfcc6_mean,hnr_mean_db,0.022655145176680963
dmfcc10_mean,dmfcc9_mean,0.022472042761629025
dmfcc4_mean,mfcc1_mean,0.02244541509317601
mfcc11_mean,dmfcc1_std,0.02243983329633409
spec_rolloff_std_hz,f1_std_hz,0.022287601167486737
mfcc5_std,f2_mean_hz,0.022254820735043607
spec_energy_mid_mean,dmfcc5_mean,0.022218697024016666
dmfcc4_mean,shimmer_local,0.022197078328002308
dmfcc10_mean,f0_cv,0.02207880805527837
mfcc7_mean,mfcc3_std,0.022055063113887077
dmfcc10_mean,f3_mean_hz,0.021859145329039795
shannon_s1_amp,mfcc8_mean,0.021819387109210147
spec_rolloff_mean_hz,dmfcc13_std,0.021750075244859123
shannon_s1_f0,f4_std_hz,0.021743250504615296
mfcc11_mean,dmfcc4_std,0.021718665199286245
dmfcc8_std,jitter_local,0.02155436138998332
dmfcc7_mean,shimmer_apq5,0.021528050877799854
dmfcc5_std,mfcc5_mean,0.02131563344875174
shannon_s1_amp,spec_centroid_std_hz,0.02113368458082438
mfcc8_mean,dmfcc2_std,0.021116006805083926
dmfcc1_mean,shimmer_apq5,0.021072290399279717
dmfcc11_mean,f2_mean_hz,0.020940858043878255
dmfcc6_std,f4_mean_hz,0.020890035894171197
mfcc3_mean,mfcc2_mean,0.020869800569557832
spec_energy_high_mean,dmfcc10_std,0.02085898549565301
dmfcc12_mean,f0_min_hz,0.020824839905078628
mfcc11_mean,f2_mean_hz,0.020819188319373107
mfcc8_std,f2_mean_hz,0.02074111602741499
spec_rolloff_std_hz,dmfcc12_mean,0.020704052557815992
dmfcc8_std,jitter_ppq5,0.020637461312931198
spec_energy_high_mean,dmfcc2_mean,0.020555940777283836
dmfcc9_mean,f3_std_hz,0.020538724757824
spec_energy_high_mean,dmfcc8_std,0.020419825029654136
dmfcc7_mean,mfcc2_std,0.02041907040334794
mfcc7_mean,dmfcc4_mean,0.020231914674814166
mfcc12_mean,dmfcc7_mean,0.02013670363661924
dmfcc2_mean,mfcc1_std,0.019950767918168896
mfcc3_std,jitter_rap,0.019894607294270023
dmfcc12_std,f0_cv,0.019798062275828258
dmfcc5_mean,mfcc3_std,0.01974749145620768
dmfcc4_mean,shimmer_apq5,0.019590347257946526
dmfcc10_mean,mfcc6_std,0.01958773696766159
jitter_ppq5,f2_std_hz,0.019578507891336513
mfcc13_mean,dmfcc6_mean,0.019537307633450414
tsallis_sq_f0,dmfcc1_mean,0.019494768649257532
mfcc10_mean,mfcc1_mean,0.019458314756470564
dmfcc13_std,dmfcc9_mean,0.019448561714349964
mfcc12_mean,dmfcc2_mean,0.019442895808312374
spec_energy_low_mean,dmfcc10_mean,0.019392224594418406
mfcc4_mean,jitter_rap,0.01938623245854164
dmfcc12_mean,f3_std_hz,0.019352742950595955
mfcc12_std,f4_mean_hz,0.019262915146267767
mfcc11_std,dmfcc10_mean,0.01923246169636161
mfcc4_std,dmfcc3_mean,0.01897544017550678
mfcc9_mean,dmfcc4_mean,0.018862925390678433
spec_rolloff_std_hz,dmfcc8_mean,0.018848312957380743
dmfcc12_std,dmfcc9_mean,0.018844228673067086
dmfcc12_mean,f4_mean_hz,0.018797268255441618
spec_centroid_std_hz,shimmer_apq3,0.01879510472803077
dmfcc11_std,dmfcc2_mean,0.01878642283499415
spec_energy_high_mean,mfcc8_std,0.018761877790080213
mfcc12_mean,jitter_rap,0.018577482300341713
spec_energy_high_mean,mfcc13_std,0.01848274683103924
spec_energy_mid_mean,spec_flux_std,0.018451738648270745
mfcc10_mean,mfcc8_std,0.018303904165775348
mfcc10_mean,mfcc2_mean,0.018105160126422538
shannon_s1_f0,f2_std_hz,0.01807775324825355
spec_flux_mean,mfcc7_mean,0.01804237659609581
mfcc11_std,jitter_rap,0.018020548682166015
mfcc8_mean,f0_cv,0.01797925172662621
spec_energy_low_mean,dmfcc3_mean,0.017962946714341513
mfcc8_mean,dmfcc7_mean,0.01790409815371073
f4_std_hz,f1_mean_hz,0.017871804785464948
tsallis_sq_f0,f4_std_hz,0.017837751694384712
dmfcc12_mean,hnr_mean_db,0.017792319926776975
dmfcc9_mean,mfcc6_mean,0.017767294252907764
dmfcc10_std,mfcc7_mean,0.01764913446346692
spec_flux_mean,mfcc8_mean,0.017610331970727124
dmfcc13_mean,dmfcc8_std,0.01759177019876119
dmfcc12_mean,f0_mean_hz,0.017486351445240335
shimmer_local,f0_max_hz,0.01747731795737999
dmfcc13_mean,f4_std_hz,0.01740228919347076
dmfcc2_std,f3_mean_hz,0.017395611263257997
shannon_s1_f0,f3_std_hz,0.017324661427723657
dmfcc4_mean,dmfcc3_mean,0.01719429877422315
dmfcc7_std,dmfcc1_mean,0.017144260157771523
spec_rolloff_mean_hz,dmfcc5_std,0.017116980975630657
tsallis_sq_f0,f3_std_hz,0.0171030345515849
mfcc11_std,mfcc8_mean,0.016940391963500234
mfcc1_std,f1_mean_hz,0.016857133738891545
dmfcc12_std,jitter_ppq5,0.016853064673589012
spec_rolloff_mean_hz,mfcc7_std,0.016840858836205667
dmfcc11_std,jitter_rap,0.016738578514080393
spec_energy_low_mean,mfcc8_mean,0.0167063500808261
spec_flux_mean,dmfcc5_mean,0.01667710240547613
dmfcc6_mean,mfcc2_std,0.01664878096398735
mfcc11_mean,mfcc7_mean,0.016553505608674208
mfcc11_std,dmfcc6_mean,0.01648068453667892
mfcc11_mean,dmfcc3_std,0.01647136288479251
dmfcc13_mean,dmfcc12_std,0.01644622152391487
spec_rolloff_std_hz,dmfcc5_mean,0.016295737359973108
hnr_mean_db,f0_mean_hz,0.016135796372447997
spec_rolloff_std_hz,f0_min_hz,0.016127691826014312
dmfcc10_std,dmfcc4_mean,0.016091335319545343
spec_energy_mid_mean,dmfcc12_mean,0.015989039053925208
dmfcc4_std,dmfcc3_mean,0.015930992861755935
mfcc7_std,jitter_local,0.01585369809281505
mfcc2_mean,f0_cv,0.015231876119206652
tsallis_sq_amp,mfcc7_std,0.015231086778800992
f1_mean_hz,f0_cv,0.015111824536128644
dmfcc12_mean,shimmer_apq5,0.015101999099859834
shannon_s1_f0,spec_energy_high_mean,0.015042546263507121
dmfcc6_mean,f3_std_hz,0.01501531347124092
dmfcc7_mean,dmfcc4_std,0.015014693108573016
mfcc10_std,f2_mean_hz,0.014930512533099344
dmfcc7_mean,dmfcc3_std,0.014895892442853423
mfcc13_std,dmfcc8_mean,0.01489036824670455
spec_centroid_mean_hz,mfcc5_std,0.014876938108835462
dmfcc13_mean,f1_mean_hz,0.014858232461916003
mfcc10_std,mfcc7_mean,0.014858091705567502
mfcc2_mean,f4_std_hz,0.014800979392464041
spec_centroid_std_hz,dmfcc10_mean,0.014780576139731568
tsallis_sq_f0,spec_energy_high_mean,0.014576361951956862
tsallis_sq_f0,spec_centroid_mean_hz,0.014419724524088977
mfcc1_mean,f0_max_hz,0.01432741113753406
dmfcc11_mean,f0_std_hz,0.014324975522221334
shannon_s1_amp,dmfcc5_std,0.0141546045142227
dmfcc10_std,dmfcc6_mean,0.014109182120508035
dmfcc12_mean,f1_mean_hz,0.014000127055376722
shannon_s1_amp,f0_mean_hz,0.013968049659915428
spec_centroid_std_hz,dmfcc7_mean,0.013799671566303915
dmfcc9_mean,f0_min_hz,0.013783604877879
spec_centroid_std_hz,dmfcc12_mean,0.013709889747773495
mfcc10_mean,f1_mean_hz,0.013444262231239616
spec_rolloff_mean_hz,dmfcc6_std,0.013326472228730244
spec_flux_mean,dmfcc2_mean,0.01330709017039324
dmfcc5_std,jitter_ppq5,0.01323919230685013
mfcc7_mean,dmfcc3_mean,0.01317509945296913
dmfcc8_mean,mfcc2_mean,0.013168330409225928
spec_rolloff_mean_hz,f4_mean_hz,0.013159926648252147
mfcc11_mean,dmfcc7_std,0.012963173631678489
dmfcc12_std,dmfcc4_mean,0.012891547078434621
mfcc2_std,dmfcc1_mean,0.012890005067053676
mfcc11_mean,dmfcc6_std,0.012744980782993375
spec_centroid_std_hz,jitter_rap,0.012743199532709578
mfcc10_mean,mfcc5_std,0.01267461984463193
spec_energy_mid_mean,dmfcc11_mean,0.012665045288816925
spec_centroid_std_hz,jitter_local,0.012654353586925555
mfcc10_mean,dmfcc5_std,0.012584207133202735
mfcc10_std,dmfcc9_mean,0.012359028263911245
dmfcc3_mean,shimmer_apq3,0.012329990254515994
dmfcc4_mean,f0_mean_hz,0.01230018073297834
shannon_s1_f0,spec_centroid_mean_hz,0.012296299607675965
shannon_s1_amp,mfcc5_std,0.012291682959500462
mfcc6_mean,dmfcc1_mean,0.012205457663864364
tsallis_sq_f0,mfcc13_mean,0.01209951366177775
dmfcc6_mean,f2_std_hz,0.012042113008976481
mfcc7_mean,mfcc2_mean,0.011987453832008402
mfcc11_mean,f0_max_hz,0.011982432925475201
dmfcc4_mean,f0_std_hz,0.01194288404124496
f2_mean_hz,f0_max_hz,0.011739089797747944
spec_energy_high_mean,mfcc10_std,0.011694844327097408
dmfcc2_mean,f0_min_hz,0.011396746900009077
dmfcc8_mean,dmfcc5_mean,0.011273883538416955
spec_energy_mid_mean,dmfcc13_std,0.011236167998124387
mfcc12_mean,dmfcc1_mean,0.011203193177179275
mfcc3_std,jitter_ppq5,0.011114583463076666
mfcc8_mean,dmfcc5_mean,0.0111069757644879
spec_energy_low_mean,jitter_ppq5,0.011098762324472685
spec_energy_mid_mean,dmfcc11_std,0.011079322121165067
dmfcc13_mean,mfcc4_mean,0.011020766737853866
spec_energy_low_mean,dmfcc3_std,0.010877933006248603
shannon_s1_f0,mfcc13_mean,0.010649728033423799
mfcc11_std,f4_mean_hz,0.010645560757063232
mfcc7_std,jitter_ppq5,0.010366839367044934
mfcc9_mean,mfcc4_mean,0.01025944706392938
shannon_s1_f0,spec_energy_mid_mean,0.010247403868261487
mfcc2_std,f1_mean_hz,0.010229008625476583
mfcc11_mean,mfcc1_std,0.010228860623280473
spec_flux_mean,f4_std_hz,0.010132506983531527
mfcc9_mean,dmfcc2_mean,0.010028082114273017
mfcc7_std,jitter_rap,0.009830347069099651
tsallis_sq_f0,spec_energy_mid_mean,0.009722991550598874
dmfcc5_mean,shimmer_apq11,0.009639594925853054
tsallis_sq_amp,mfcc9_mean,0.009601037166286975
dmfcc6_mean,dmfcc4_std,0.00954412058397964
dmfcc13_mean,f3_mean_hz,0.009397981189350682
spec_centroid_mean_hz,dmfcc2_std,0.009354935357602527
dmfcc6_mean,dmfcc1_std,0.009302455859604965
dmfcc10_mean,dmfcc6_std,0.009232726829994911
spec_flux_std,dmfcc5_mean,0.009170589095828801
mfcc8_std,dmfcc1_mean,0.00901954580069282
dmfcc3_mean,f0_std_hz,0.008984868708975365
mfcc8_mean,f0_std_hz,0.008974056232901706
spec_energy_high_mean,dmfcc7_mean,0.008945622441126845
dmfcc5_mean,f3_std_hz,0.008924078884267805
shimmer_apq5,f4_std_hz,0.008897675224131133
spec_energy_low_mean,f4_mean_hz,0.008879822331003425
spec_centroid_mean_hz,dmfcc8_std,0.008864011990082975
mfcc12_std,dmfcc8_mean,0.008846690775261862
dmfcc7_mean,dmfcc6_std,0.008777999949897483
shannon_s1_amp,mfcc3_mean,0.008650449117822541
dmfcc11_mean,mfcc10_mean,0.00855587607027197
mfcc4_mean,jitter_local,0.008493538349952227
dmfcc13_mean,mfcc3_std,0.0083636962231653
dmfcc3_mean,f0_cv,0.00826717238948735
dmfcc2_mean,mfcc2_mean,0.008228701207319663
mfcc12_mean,f3_mean_hz,0.008226812863541624
mfcc8_mean,dmfcc4_mean,0.00800649198094556
mfcc7_mean,dmfcc6_mean,0.007928655140379774
spec_energy_high_mean,mfcc6_std,0.0078282344588842
dmfcc9_mean,f2_std_hz,0.007743080846094822
mfcc6_mean,mfcc3_mean,0.007724100584785586
spec_energy_mid_mean,f0_cv,0.0074985226460553755
dmfcc2_std,dmfcc1_mean,0.0073936941058082685
dmfcc7_std,dmfcc7_mean,0.007170759745419646
f3_std_hz,f2_mean_hz,0.007102953982835007
mfcc11_mean,mfcc10_std,0.00708388524708272
mfcc12_mean,dmfcc11_mean,0.007082044811269238
mfcc11_mean,mfcc6_std,0.0070818384103302125
mfcc13_std,mfcc8_mean,0.007034157968798488
spec_energy_low_mean,mfcc8_std,0.006928475792911243
mfcc4_std,shimmer_apq3,0.0069123637994724174
dmfcc12_std,f4_mean_hz,0.006890136670761572
dmfcc5_mean,shimmer_local,0.006707981319973582
mfcc13_std,dmfcc1_mean,0.006592299924343171
spec_centroid_std_hz,dmfcc13_mean,0.006559574444457073
dmfcc3_mean,mfcc1_std,0.006538078869891959
dmfcc10_mean,dmfcc7_std,0.006505327333548291
f1_mean_hz,f0_std_hz,0.0064743431894180165
shannon_s1_amp,mfcc4_std,0.006430271039600458
tsallis_sq_amp,spec_flux_std,0.006407267908862154
mfcc11_std,jitter_local,0.0063706145389172755
spec_centroid_mean_hz,mfcc11_std,0.006354810369574726
mfcc10_mean,f3_mean_hz,0.006312252284952143
mfcc1_std,f2_mean_hz,0.006299209984230117
shimmer_apq11,f0_max_hz,0.006280127976290422
dmfcc8_mean,mfcc8_std,0.006261532210157827
spec_energy_high_mean,shimmer_apq3,0.006072149534560718
mfcc2_mean,dmfcc1_mean,0.005957194233749963
shannon_s1_amp,mfcc5_mean,0.005951977098886454
dmfcc7_std,mfcc4_mean,0.005799071434827944
spec_rolloff_mean_hz,mfcc13_mean,0.00572143198539501
shannon_s1_amp,dmfcc7_mean,0.005636954024525599
mfcc12_mean,dmfcc8_mean,0.0056116991661169565
dmfcc9_mean,mfcc9_mean,0.005564239859144024
dmfcc9_std,mfcc5_mean,0.005371581710375356
tsallis_sq_amp,dmfcc12_mean,0.005356971699701644
spec_rolloff_mean_hz,dmfcc6_mean,0.00531487951576809
mfcc11_std,jitter_ppq5,0.005281499800054204
dmfcc11_mean,mfcc5_mean,0.00511417880762
dmfcc8_std,mfcc8_mean,0.005094246426730525
